event_log_id,event_id,event_name,event_time,insertion_time,event_args,src_mac,src_name,src_util_id,src_device_type,src_event_count,src_admin_state,src_ops_state,src_location_util_id,src_location_type,src_service_pt_util_id,src_service_pt_type,src_addr_line1,src_addr_line2,src_city,src_state,src_postal_code,src_region_code,src_latitude,src_longitude,src_dist_net_transformer_util_id,src_dist_net_feeder_util_id,src_dist_net_substation_util_id,src_dist_net_attr1,src_dist_net_attr2,src_dist_net_attr3,proxy_mac,proxy_name,proxy_util_id,proxy_device_type,event_job_id,event_last_updated_by,event_assigned_to,event_severity,event_category1,event_category2,event_category3,event_text
70960812458,100007,"NIC Power Restore","2024-05-15T14:23:58.422+10:00","2024-05-15T14:24:09.044+10:00","{{001350fffe723144}{11}{2024-05-15T04:23:58.422Z}{2024-05-15T04:23:58.422Z}{unclean}{2024-05-15T04:22:58.422Z}}",00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,1,Active,Active,AMI-CP-EST-000000775,Network,,,"115 Elizabeth Street ","WOOD",RICHMOND,VIC,,CitiPower East,-37.81145,144.9965,,,,CITIPOWER,,,00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,,,,Clear,EVENT_CAT_NIC_EVENT,,,"NIC Power Restore Trap Received from device: 00:13:50:ff:fe:72:31:44, Reboot Count: 11, NIC timestamp: 2024-05-15T14:23:58.422+10:00, Received Timestamp: 2024-05-15T14:23:58.422+10:00, Power Restoration Timestamp: 2024-05-15T14:22:58.422+10:00, State: unclean"
70960813401,12012,"NIC Backup Battery Inactive","2024-05-15T14:25:47.941+10:00","2024-05-15T14:25:58.053+10:00","{{001350fffe723144}{11}{18}{2024-05-15T04:25:47.941Z}{2024-05-15T04:25:47.941Z}}",00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,2,Active,Active,AMI-CP-EST-000000775,Network,,,"115 Elizabeth Street ","WOOD",RICHMOND,VIC,,CitiPower East,-37.81145,144.9965,,,,CITIPOWER,,,00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,,,,Clear,EVENT_CAT_NIC_EVENT,,,"NIC backup battery inactive"
70970670626,100013,"NIC Power Restore Log Entry","2024-05-15T15:23:35.000+10:00","2024-05-15T23:00:19.458+10:00","{{001350fffe723144}{Power Restore Event Log Entry Received. FW Version: 5.4.6040}{2024-05-15T05:23:35.000Z}{11}{0}{}}",00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,2,Active,Active,AMI-CP-EST-000000775,Network,,,"115 Elizabeth Street ","WOOD",RICHMOND,VIC,,CitiPower East,-37.81145,144.9965,,,,CITIPOWER,,,00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device 00:13:50:ff:fe:72:31:44 alarm Power Restore Event Log Entry Received. FW Version: 5.4.6040 time 2024-05-15T15:23:35.000+10:00 Reboot Count: 11 Flags: 0 Core Data: N/A"
70970670627,300263,"NIC Lua Event","2024-05-15T15:23:35.000+10:00","2024-05-15T23:00:19.458+10:00","{{001350fffe723144}{1}{2}{32}{0}{ap_vars.lua517faea2be7dea603ee1}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,10,Active,Active,AMI-CP-EST-000000775,Network,,,"115 Elizabeth Street ","WOOD",RICHMOND,VIC,,CitiPower East,-37.81145,144.9965,,,,CITIPOWER,,,00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:72:31:44: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua517faea2be7dea603ee1"
70970670628,300263,"NIC Lua Event","2024-05-15T15:23:35.000+10:00","2024-05-15T23:00:19.458+10:00","{{001350fffe723144}{1}{2}{32}{0}{ap_init.lua90e2e0b854dd0eba91d9}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,10,Active,Active,AMI-CP-EST-000000775,Network,,,"115 Elizabeth Street ","WOOD",RICHMOND,VIC,,CitiPower East,-37.81145,144.9965,,,,CITIPOWER,,,00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:72:31:44: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua90e2e0b854dd0eba91d9"
70970670629,12209,"Battery Off Alarm Message","2024-05-15T15:23:35.000+10:00","2024-05-15T23:00:19.458+10:00","{{00:13:50:ff:fe:72:31:44}{11}}",00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,2,Active,Active,AMI-CP-EST-000000775,Network,,,"115 Elizabeth Street ","WOOD",RICHMOND,VIC,,CitiPower East,-37.81145,144.9965,,,,CITIPOWER,,,00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device is running on external power MacID: 00:13:50:ff:fe:72:31:44, RebootCounter: 11."
70970670630,300263,"NIC Lua Event","2024-05-15T15:23:35.000+10:00","2024-05-15T23:00:19.458+10:00","{{001350fffe723144}{1}{2}{32}{0}{ap_vars.lua517faea2be7dea603ee1}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,10,Active,Active,AMI-CP-EST-000000775,Network,,,"115 Elizabeth Street ","WOOD",RICHMOND,VIC,,CitiPower East,-37.81145,144.9965,,,,CITIPOWER,,,00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:72:31:44: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua517faea2be7dea603ee1"
70970670631,300263,"NIC Lua Event","2024-05-15T15:23:35.000+10:00","2024-05-15T23:00:19.458+10:00","{{001350fffe723144}{1}{2}{32}{0}{ap_init.lua90e2e0b854dd0eba91d9}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,10,Active,Active,AMI-CP-EST-000000775,Network,,,"115 Elizabeth Street ","WOOD",RICHMOND,VIC,,CitiPower East,-37.81145,144.9965,,,,CITIPOWER,,,00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:72:31:44: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua90e2e0b854dd0eba91d9"
70970670632,300263,"NIC Lua Event","2024-05-15T15:23:35.000+10:00","2024-05-15T23:00:19.458+10:00","{{001350fffe723144}{2}{2}{32}{0}{ap_cfig.luaefea8e9d330db1419f66}{Lua configuration script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,10,Active,Active,AMI-CP-EST-000000775,Network,,,"115 Elizabeth Street ","WOOD",RICHMOND,VIC,,CitiPower East,-37.81145,144.9965,,,,CITIPOWER,,,00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:72:31:44: type 2 (Lua configuration script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_cfig.luaefea8e9d330db1419f66"
70970670633,12210,"Battery Status Message","2024-05-15T15:23:35.000+10:00","2024-05-15T23:00:19.458+10:00","{{31.75}{19.83}{13.51}{454.32}{Battery Status: Calibration initiated.}}",00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,46,Active,Active,AMI-CP-EST-000000775,Network,,,"115 Elizabeth Street ","WOOD",RICHMOND,VIC,,CitiPower East,-37.81145,144.9965,,,,CITIPOWER,,,00:13:50:ff:fe:72:31:44,AP1223950064,AP1223950064,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration initiated. Charger temperature 31.75 C, Battery temperature 19.83 C, Voltage 13.51 V, Charge current 454.32 mA"
