event_log_id,event_id,event_name,event_time,insertion_time,event_args,src_mac,src_name,src_util_id,src_device_type,src_event_count,src_admin_state,src_ops_state,src_location_util_id,src_location_type,src_service_pt_util_id,src_service_pt_type,src_addr_line1,src_addr_line2,src_city,src_state,src_postal_code,src_region_code,src_latitude,src_longitude,src_dist_net_transformer_util_id,src_dist_net_feeder_util_id,src_dist_net_substation_util_id,src_dist_net_attr1,src_dist_net_attr2,src_dist_net_attr3,proxy_mac,proxy_name,proxy_util_id,proxy_device_type,event_job_id,event_last_updated_by,event_assigned_to,event_severity,event_category1,event_category2,event_category3,event_text
69890160476,12210,"Battery Status Message","2024-04-04T12:56:59.000+11:00","2024-04-04T23:00:17.758+11:00","{{26.00}{19.56}{14.79}{1.41}{Battery Status: Calibration initiated.}}",00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,7,Active,Active,AMI-CP-EST-000005185,Network,,,"2 Moorhouse street ","WOOD",RICHMOND,VIC,3121,CitiPower East,-37.81677659,144.99104619,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration initiated. Charger temperature 26.00 C, Battery temperature 19.56 C, Voltage 14.79 V, Charge current 1.41 mA"
69937059276,12210,"Battery Status Message","2024-04-06T11:41:54.000+11:00","2024-04-06T23:00:18.249+11:00","{{31.50}{20.92}{14.78}{1.41}{Battery Status: Full.}}",00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,7,Active,Active,AMI-CP-EST-000005185,Network,,,"2 Moorhouse street ","WOOD",RICHMOND,VIC,3121,CitiPower East,-37.81677659,144.99104619,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Full. Charger temperature 31.50 C, Battery temperature 20.92 C, Voltage 14.78 V, Charge current 1.41 mA"
69937059277,12210,"Battery Status Message","2024-04-06T11:41:54.000+11:00","2024-04-06T23:00:18.249+11:00","{{31.50}{20.92}{14.78}{1.41}{Battery Status: Calibration done. Coulomb Range 82343,}}",00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,7,Active,Active,AMI-CP-EST-000005185,Network,,,"2 Moorhouse street ","WOOD",RICHMOND,VIC,3121,CitiPower East,-37.81677659,144.99104619,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration done. Coulomb Range 82343, Charger temperature 31.50 C, Battery temperature 20.92 C, Voltage 14.78 V, Charge current 1.41 mA"
71625490191,12210,"Battery Status Message","2024-06-07T10:42:58.000+10:00","2024-06-07T11:00:19.249+10:00","{{19.62}{12.76}{14.80}{0.94}{Battery Status: Calibration initiated.}}",00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,7,Active,Active,AMI-CP-EST-000005185,Network,,,"2 Moorhouse street ","WOOD",RICHMOND,VIC,3121,CitiPower East,-37.81677659,144.99104619,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration initiated. Charger temperature 19.62 C, Battery temperature 12.76 C, Voltage 14.80 V, Charge current 0.94 mA"
71677904755,12210,"Battery Status Message","2024-06-09T09:19:24.000+10:00","2024-06-09T11:00:20.344+10:00","{{21.12}{11.94}{14.80}{0.94}{Battery Status: Full.}}",00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,7,Active,Active,AMI-CP-EST-000005185,Network,,,"2 Moorhouse street ","WOOD",RICHMOND,VIC,3121,CitiPower East,-37.81677659,144.99104619,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Full. Charger temperature 21.12 C, Battery temperature 11.94 C, Voltage 14.80 V, Charge current 0.94 mA"
71677904756,12210,"Battery Status Message","2024-06-09T09:19:24.000+10:00","2024-06-09T11:00:20.344+10:00","{{21.12}{11.94}{14.80}{0.94}{Battery Status: Calibration done. Coulomb Range 81915,}}",00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,7,Active,Active,AMI-CP-EST-000005185,Network,,,"2 Moorhouse street ","WOOD",RICHMOND,VIC,3121,CitiPower East,-37.81677659,144.99104619,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration done. Coulomb Range 81915, Charger temperature 21.12 C, Battery temperature 11.94 C, Voltage 14.80 V, Charge current 0.94 mA"
72204227339,12089,"NIC Link Layer Handshake Failed","2024-06-26T17:02:48.000+10:00","2024-06-26T23:00:18.303+10:00","{{001350fffe71cfd2}{00:13:50:05:00:56:52:e7}{invalid eblob signature}}",00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,1,Active,Active,AMI-CP-EST-000005185,Network,,,"2 Moorhouse street ","WOOD",RICHMOND,VIC,3121,CitiPower East,-37.81677659,144.99104619,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,2959959,,,Error,EVENT_CAT_NIC_EVENT,,,"NIC Link Layer Handshake Failed: Device: 00:13:50:ff:fe:71:cf:d2, Rejected neighbor Mac ID: 00:13:50:05:00:56:52:e7, Rejection Cause: invalid eblob signature"
72223652560,12012,"NIC Backup Battery Inactive","2024-06-27T15:52:10.717+10:00","2024-06-27T15:52:21.049+10:00","{{001350fffe71cfd2}{19}{15}{2024-06-27T05:52:10.717Z}{2024-06-27T05:52:10.717Z}}",00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,1,Active,Active,AMI-CP-EST-000005185,Network,,,"2 Moorhouse street ","WOOD",RICHMOND,VIC,3121,CitiPower East,-37.81677659,144.99104619,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,,,,Clear,EVENT_CAT_NIC_EVENT,,,"NIC backup battery inactive"
72233032731,100013,"NIC Power Restore Log Entry","2024-06-27T16:43:35.000+10:00","2024-06-27T23:00:18.450+10:00","{{001350fffe71cfd2}{Power Restore Event Log Entry Received. FW Version: 5.4.6043}{2024-06-27T06:43:35.000Z}{19}{1}{die_image_version = 4.8.6002 , die_data = [ die_line = 171 , die_module = failover.c ]}}",00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,1,Active,Active,AMI-CP-EST-000005185,Network,,,"2 Moorhouse street ","WOOD",RICHMOND,VIC,3121,CitiPower East,-37.81677659,144.99104619,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device 00:13:50:ff:fe:71:cf:d2 alarm Power Restore Event Log Entry Received. FW Version: 5.4.6043 time 2024-06-27T16:43:35.000+10:00 Reboot Count: 19 Flags: 1 Core Data: die_image_version = 4.8.6002 , die_data = [ die_line = 171 , die_module = failover.c ]"
72233032732,300263,"NIC Lua Event","2024-06-27T16:43:35.000+10:00","2024-06-27T23:00:18.450+10:00","{{001350fffe71cfd2}{1}{2}{32}{0}{ap_vars.lua836bcdc511f5d3f41795}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,5,Active,Active,AMI-CP-EST-000005185,Network,,,"2 Moorhouse street ","WOOD",RICHMOND,VIC,3121,CitiPower East,-37.81677659,144.99104619,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:d2,AP3322951315,AP3322951315,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:71:cf:d2: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua836bcdc511f5d3f41795"
