event_log_id,event_id,event_name,event_time,insertion_time,event_args,src_mac,src_name,src_util_id,src_device_type,src_event_count,src_admin_state,src_ops_state,src_location_util_id,src_location_type,src_service_pt_util_id,src_service_pt_type,src_addr_line1,src_addr_line2,src_city,src_state,src_postal_code,src_region_code,src_latitude,src_longitude,src_dist_net_transformer_util_id,src_dist_net_feeder_util_id,src_dist_net_substation_util_id,src_dist_net_attr1,src_dist_net_attr2,src_dist_net_attr3,proxy_mac,proxy_name,proxy_util_id,proxy_device_type,event_job_id,event_last_updated_by,event_assigned_to,event_severity,event_category1,event_category2,event_category3,event_text
69877100829,12210,"Battery Status Message","2024-04-04T05:18:14.000+11:00","2024-04-04T11:00:19.828+11:00","{{16.87}{10.04}{14.63}{1.17}{Battery Status: Calibration initiated.}}",00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,7,Active,Active,AMI-CP-EST-000000631,Network,,,"49 BUCKINGHAM ST ","Concrete Pole",RICHMOND,VIC,,CitiPower East,-37.813875,145.002861,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration initiated. Charger temperature 16.87 C, Battery temperature 10.04 C, Voltage 14.63 V, Charge current 1.17 mA"
69924951628,12210,"Battery Status Message","2024-04-06T02:15:09.000+11:00","2024-04-06T11:00:18.586+11:00","{{27.00}{16.29}{14.63}{0.94}{Battery Status: Full.}}",00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,7,Active,Active,AMI-CP-EST-000000631,Network,,,"49 BUCKINGHAM ST ","Concrete Pole",RICHMOND,VIC,,CitiPower East,-37.813875,145.002861,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Full. Charger temperature 27.00 C, Battery temperature 16.29 C, Voltage 14.63 V, Charge current 0.94 mA"
69924951629,12210,"Battery Status Message","2024-04-06T02:15:09.000+11:00","2024-04-06T11:00:18.586+11:00","{{27.00}{16.29}{14.63}{0.94}{Battery Status: Calibration done. Coulomb Range 80276,}}",00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,7,Active,Active,AMI-CP-EST-000000631,Network,,,"49 BUCKINGHAM ST ","Concrete Pole",RICHMOND,VIC,,CitiPower East,-37.813875,145.002861,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration done. Coulomb Range 80276, Charger temperature 27.00 C, Battery temperature 16.29 C, Voltage 14.63 V, Charge current 0.94 mA"
71625490233,12210,"Battery Status Message","2024-06-07T01:15:48.000+10:00","2024-06-07T11:00:19.323+10:00","{{17.00}{10.58}{14.63}{0.47}{Battery Status: Calibration initiated.}}",00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,7,Active,Active,AMI-CP-EST-000000631,Network,,,"49 BUCKINGHAM ST ","Concrete Pole",RICHMOND,VIC,,CitiPower East,-37.813875,145.002861,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration initiated. Charger temperature 17.00 C, Battery temperature 10.58 C, Voltage 14.63 V, Charge current 0.47 mA"
71666222193,12210,"Battery Status Message","2024-06-08T22:13:44.000+10:00","2024-06-08T23:00:18.780+10:00","{{22.37}{12.21}{14.62}{0.94}{Battery Status: Full.}}",00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,7,Active,Active,AMI-CP-EST-000000631,Network,,,"49 BUCKINGHAM ST ","Concrete Pole",RICHMOND,VIC,,CitiPower East,-37.813875,145.002861,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Full. Charger temperature 22.37 C, Battery temperature 12.21 C, Voltage 14.62 V, Charge current 0.94 mA"
71666222194,12210,"Battery Status Message","2024-06-08T22:13:44.000+10:00","2024-06-08T23:00:18.780+10:00","{{22.37}{12.21}{14.62}{0.94}{Battery Status: Calibration done. Coulomb Range 80037,}}",00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,7,Active,Active,AMI-CP-EST-000000631,Network,,,"49 BUCKINGHAM ST ","Concrete Pole",RICHMOND,VIC,,CitiPower East,-37.813875,145.002861,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration done. Coulomb Range 80037, Charger temperature 22.37 C, Battery temperature 12.21 C, Voltage 14.62 V, Charge current 0.94 mA"
72223652599,12012,"NIC Backup Battery Inactive","2024-06-27T15:52:23.552+10:00","2024-06-27T15:52:34.053+10:00","{{001350fffe71cfff}{20}{15}{2024-06-27T05:52:23.552Z}{2024-06-27T05:52:23.552Z}}",00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,1,Active,Active,AMI-CP-EST-000000631,Network,,,"49 BUCKINGHAM ST ","Concrete Pole",RICHMOND,VIC,,CitiPower East,-37.813875,145.002861,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,,,,Clear,EVENT_CAT_NIC_EVENT,,,"NIC backup battery inactive"
72233032900,100013,"NIC Power Restore Log Entry","2024-06-27T16:50:01.000+10:00","2024-06-27T23:00:18.679+10:00","{{001350fffe71cfff}{Power Restore Event Log Entry Received. FW Version: 5.4.6043}{2024-06-27T06:50:01.000Z}{20}{1}{die_image_version = 4.8.6002 , die_data = [ die_line = 171 , die_module = failover.c ]}}",00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,1,Active,Active,AMI-CP-EST-000000631,Network,,,"49 BUCKINGHAM ST ","Concrete Pole",RICHMOND,VIC,,CitiPower East,-37.813875,145.002861,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device 00:13:50:ff:fe:71:cf:ff alarm Power Restore Event Log Entry Received. FW Version: 5.4.6043 time 2024-06-27T16:50:01.000+10:00 Reboot Count: 20 Flags: 1 Core Data: die_image_version = 4.8.6002 , die_data = [ die_line = 171 , die_module = failover.c ]"
72233032901,300263,"NIC Lua Event","2024-06-27T16:50:01.000+10:00","2024-06-27T23:00:18.679+10:00","{{001350fffe71cfff}{1}{2}{32}{0}{ap_vars.lua587a499d0ebcc1bbde0d}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,5,Active,Active,AMI-CP-EST-000000631,Network,,,"49 BUCKINGHAM ST ","Concrete Pole",RICHMOND,VIC,,CitiPower East,-37.813875,145.002861,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:71:cf:ff: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua587a499d0ebcc1bbde0d"
72233032902,300263,"NIC Lua Event","2024-06-27T16:50:01.000+10:00","2024-06-27T23:00:18.679+10:00","{{001350fffe71cfff}{1}{2}{32}{0}{ap_init.lua90e2e0b854dd0eba91d9}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,5,Active,Active,AMI-CP-EST-000000631,Network,,,"49 BUCKINGHAM ST ","Concrete Pole",RICHMOND,VIC,,CitiPower East,-37.813875,145.002861,,,,CITIPOWER,,,00:13:50:ff:fe:71:cf:ff,AP3322951383,AP3322951383,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:71:cf:ff: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua90e2e0b854dd0eba91d9"
